RED1,RED2,RED3,RED4,BLUE,OCCURRENCE,ISSUE
2,6,12,25,2,1,10124 
2,6,12,25,7,1,06050 
2,6,12,25,12,1,17145 
2,6,12,27,13,1,14104 
2,6,12,28,5,1,13016 
2,6,12,28,12,1,17145 
2,6,12,28,13,1,14104 
2,6,12,29,6,1,17096 
2,6,12,30,11,1,19138 
2,6,12,31,5,1,04044 
2,6,12,31,7,1,06050 
2,6,12,31,11,1,19138 
2,6,12,32,5,1,04044 
2,6,12,32,11,1,19138 
2,6,13,14,7,1,03030 
2,6,13,16,3,1,18071 
2,6,13,17,7,1,12137 
2,6,13,18,16,1,08036 
2,6,13,19,3,1,18071 
2,6,13,22,8,1,17128 
2,6,13,23,7,1,03030 
2,6,13,23,15,1,12134 
2,6,13,23,16,1,08036 
2,6,13,27,7,1,03030 
2,6,13,28,12,1,19008 
2,6,13,28,16,1,08036 
2,6,13,29,8,1,17128 
2,6,13,31,8,1,17128 
2,6,13,32,12,1,19008 
2,6,14,16,7,1,20021 
2,6,14,18,8,1,09092 
2,6,14,18,13,1,21118 
2,6,14,20,13,1,21118 
2,6,14,22,4,2,20110 19090 
2,6,14,23,7,1,03030 
2,6,14,24,12,1,05102 
2,6,14,25,4,1,20110 
2,6,14,27,7,2,20021 03030 
2,6,14,28,5,1,13016 
2,6,14,31,3,2,20042 17071 
2,6,14,31,7,1,20021 
2,6,14,31,8,1,09092 
2,6,14,31,12,1,05102 
2,6,14,31,13,1,21118 
2,6,14,32,3,1,17071 
2,6,15,16,15,1,17022 
2,6,15,17,5,1,09015 
2,6,15,17,13,1,15016 
2,6,15,18,3,1,09037 
2,6,15,18,15,1,17022 
2,6,15,19,16,1,21136 
2,6,15,20,3,1,09037 
2,6,15,20,5,1,22039 
2,6,15,21,2,1,19121 
2,6,15,23,8,1,11017 
2,6,15,24,6,1,20086 
2,6,15,25,2,1,09003 
2,6,15,25,7,2,16081 06050 
2,6,15,26,8,1,11017 
2,6,15,26,16,1,10106 
2,6,15,27,6,1,20086 
2,6,15,28,16,1,21136 
2,6,15,29,14,1,17009 
2,6,15,29,16,2,10106 08059 
2,6,15,30,2,2,19121 09003 
2,6,15,30,7,1,16081 
2,6,15,31,2,1,19121 
2,6,15,31,3,1,09037 
2,6,15,31,7,1,06050 
2,6,15,31,13,1,15016 
2,6,15,31,16,1,08059 
2,6,15,32,5,1,09015 
2,6,15,32,7,1,16081 
2,6,15,32,15,1,17022 
2,6,15,32,16,1,08059 
2,6,15,33,8,1,11017 
2,6,16,17,7,1,08054 
2,6,16,18,8,1,19073 
2,6,16,18,15,1,17022 
2,6,16,18,16,1,18129 
2,6,16,19,3,1,18071 
2,6,16,19,16,1,18129 
2,6,16,20,7,1,08054 
2,6,16,20,12,1,06003 
2,6,16,21,16,1,07064 
2,6,16,22,5,1,05012 
2,6,16,23,2,1,17074 
2,6,16,23,16,1,07064 
2,6,16,25,7,1,08054 
2,6,16,25,14,1,15059 
2,6,16,27,7,1,20021 
2,6,16,28,4,1,17099 
2,6,16,29,4,1,17099 
2,6,16,30,2,1,17074 
2,6,16,31,2,1,17074 
2,6,16,31,5,1,05012 
2,6,16,31,7,1,20021 
2,6,16,32,14,1,15059 
2,6,16,32,15,1,17022 
2,6,17,18,10,1,16126 
2,6,17,19,10,1,16126 
2,6,17,20,7,1,08054 
2,6,17,21,11,1,03060 
2,6,17,23,3,1,10063 
2,6,17,24,3,1,10063 
2,6,17,24,10,1,19127 
2,6,17,25,2,1,13123 
2,6,17,25,7,1,08054 
2,6,17,25,12,1,17145 
2,6,17,27,16,1,06051 
2,6,17,28,6,1,19123 
2,6,17,28,11,1,03060 
2,6,17,28,12,1,17145 
2,6,17,30,6,1,19123 
2,6,17,30,16,1,06051 
2,6,17,31,8,1,07141 
2,6,17,31,13,1,15016 
2,6,17,32,5,1,09015 
2,6,17,33,3,1,03084 
2,6,18,19,10,1,16126 
2,6,18,19,16,1,18129 
2,6,18,20,3,1,09037 
2,6,18,20,13,1,21118 
2,6,18,21,8,1,06085 
2,6,18,23,16,1,08036 
2,6,18,24,8,1,06085 
2,6,18,24,14,1,19151 
2,6,18,25,8,1,06085 
2,6,18,26,14,1,19151 
2,6,18,28,16,1,08036 
2,6,18,30,4,1,03059 
2,6,18,31,3,1,09037 
2,6,18,31,8,1,09092 
2,6,18,31,13,1,21118 
2,6,18,32,15,1,17022 
2,6,19,21,5,1,18102 
2,6,19,21,15,1,20070 
2,6,19,24,11,1,11141 
2,6,19,25,1,1,18104 
2,6,19,25,4,1,15019 
2,6,19,26,4,1,15019 
2,6,19,26,14,1,07046 
2,6,19,26,15,1,21066 
2,6,19,27,13,1,14104 
2,6,19,27,15,1,09018 
2,6,19,28,5,1,18102 
2,6,19,28,13,1,14104 
2,6,19,28,16,1,21136 
2,6,19,29,1,1,18104 
2,6,19,29,6,1,17096 
2,6,19,29,11,1,11141 
2,6,19,30,15,2,21066 09018 
2,6,19,33,15,1,21066 
2,6,20,22,7,1,11136 
2,6,20,24,4,1,12052 
2,6,20,24,9,1,06108 
2,6,20,25,7,1,08054 
2,6,20,30,9,1,06108 
2,6,20,31,3,1,09037 
2,6,20,31,7,1,11136 
2,6,20,31,13,1,21118 
2,6,21,22,5,1,11023 
2,6,21,23,16,1,07064 
2,6,21,24,8,1,06085 
2,6,21,25,3,1,20121 
2,6,21,25,5,1,11023 
2,6,21,25,8,1,06085 
2,6,21,25,9,1,16120 
2,6,21,26,11,1,21036 
2,6,21,28,5,1,18102 
2,6,21,28,9,1,16120 
2,6,21,28,11,1,03060 
2,6,21,29,3,1,20121 
2,6,21,30,2,1,19121 
2,6,21,31,2,1,19121 
2,6,22,25,4,1,20110 
2,6,22,25,5,1,11023 
2,6,22,28,2,1,07055 
2,6,22,29,2,1,07055 
2,6,22,29,8,1,17128 
2,6,22,30,15,1,17068 
2,6,22,31,5,1,05012 
2,6,22,31,7,1,11136 
2,6,22,31,8,1,17128 
2,6,22,31,15,1,17068 
2,6,23,24,3,1,10063 
2,6,23,26,8,1,11017 
2,6,23,26,13,1,08018 
2,6,23,27,2,1,19107 
2,6,23,27,7,1,03030 
2,6,23,28,16,1,08036 
2,6,23,30,2,1,17074 
2,6,23,31,2,1,17074 
2,6,23,32,2,1,19107 
2,6,23,33,8,1,11017 
2,6,23,33,13,1,08018 
2,6,24,25,8,1,06085 
2,6,24,26,14,1,19151 
2,6,24,26,16,1,05021 
2,6,24,27,6,1,20086 
2,6,24,28,16,1,21040 
2,6,24,29,11,1,11141 
2,6,24,29,16,1,21040 
2,6,24,30,9,1,06108 
2,6,24,30,16,1,05021 
2,6,24,31,12,1,05102 
2,6,24,31,16,1,05021 
2,6,25,26,4,1,15019 
2,6,25,27,3,1,05017 
2,6,25,28,9,1,16120 
2,6,25,28,12,1,17145 
2,6,25,29,1,1,18104 
2,6,25,29,3,1,20121 
2,6,25,30,2,1,09003 
2,6,25,30,7,1,16081 
2,6,25,30,9,1,09121 
2,6,25,31,3,1,05017 
2,6,25,31,7,1,06050 
2,6,25,32,7,1,16081 
2,6,25,32,14,1,15059 
2,6,26,28,3,1,17124 
2,6,26,29,3,1,17124 
2,6,26,29,16,1,10106 
2,6,26,30,15,1,21066 
2,6,26,30,16,1,05021 
2,6,26,31,16,1,05021 
2,6,26,33,8,1,11017 
2,6,26,33,13,1,08018 
2,6,26,33,15,1,21066 
2,6,27,28,13,1,14104 
2,6,27,30,15,1,09018 
2,6,27,30,16,1,06051 
2,6,27,31,3,1,05017 
2,6,27,31,7,1,20021 
2,6,27,32,2,1,19107 
2,6,28,29,2,1,07055 
2,6,28,29,3,1,17124 
2,6,28,29,4,1,17099 
2,6,28,29,16,1,21040 
2,6,28,30,6,2,19123 04018 
2,6,28,32,12,1,19008 
2,6,29,31,8,1,17128 
2,6,29,31,16,1,08059 
2,6,29,32,16,1,08059 
2,6,30,31,2,2,19121 17074 
2,6,30,31,10,1,11134 
2,6,30,31,11,1,19138 
2,6,30,31,15,1,17068 
2,6,30,31,16,1,05021 
2,6,30,32,7,1,16081 
2,6,30,32,11,1,19138 
2,6,30,33,15,1,21066 
2,6,31,32,3,1,17071 
2,6,31,32,5,1,04044 
2,6,31,32,11,1,19138 
2,6,31,32,16,1,08059 
2,7,8,9,11,1,18006 
2,7,8,10,3,1,21092 
2,7,8,10,7,1,20014 
2,7,8,11,16,1,12135 
2,7,8,12,3,1,21092 
2,7,8,12,7,1,20014 
2,7,8,16,7,1,20014 
2,7,8,16,9,1,10149 
2,7,8,17,11,2,18006 12136 
2,7,8,17,12,1,10065 
2,7,8,17,15,1,21004 
2,7,8,17,16,1,12135 
2,7,8,19,16,1,16108 
2,7,8,20,4,1,19021 
2,7,8,21,11,1,12136 
2,7,8,22,15,1,21004 
2,7,8,25,9,1,10149 
2,7,8,26,7,1,07052 
2,7,8,26,16,1,16108 
2,7,8,27,4,1,19021 
2,7,8,27,15,1,05047 
2,7,8,28,11,1,12136 
2,7,8,29,7,1,07052 
2,7,8,29,11,1,18006 
2,7,8,30,9,1,10149 
2,7,8,30,12,1,10065 
2,7,8,31,3,1,21092 
2,7,8,32,12,1,10065 
2,7,9,10,13,1,12002 
2,7,9,11,6,1,06024 
2,7,9,11,16,1,17151 
2,7,9,12,12,1,08064 
2,7,9,13,6,1,12072 
2,7,9,14,3,1,08001 
2,7,9,14,5,1,18027 
2,7,9,15,7,1,13022 
2,7,9,17,1,1,11131 
2,7,9,17,11,1,18006 
2,7,9,18,5,1,18027 
2,7,9,18,12,1,08064 
2,7,9,19,14,1,07046 
2,7,9,20,7,1,13022 
2,7,9,20,13,1,22008 
2,7,9,21,1,1,11131 
2,7,9,21,6,1,06024 
2,7,9,21,13,1,22008 
2,7,9,25,1,1,11131 
2,7,9,25,9,1,11080 
2,7,9,26,14,1,07046 
2,7,9,27,6,1,06024 
2,7,9,27,16,1,17151 
2,7,9,28,5,1,18027 
2,7,9,29,3,1,08001 
2,7,9,29,11,1,18006 
2,7,9,30,6,1,12072 
2,7,9,31,9,1,11080 
2,7,9,32,9,1,11080 
2,7,9,32,13,1,12002 
2,7,10,11,3,1,05131 
2,7,10,12,3,2,21092 05131 
2,7,10,12,7,1,20014 
2,7,10,15,5,1,22039 
2,7,10,16,7,1,20014 
2,7,10,17,3,1,03084 
2,7,10,17,14,1,07105 
2,7,10,18,10,1,07022 
2,7,10,18,15,1,22013 
2,7,10,20,3,1,16136 
2,7,10,20,5,1,22039 
2,7,10,22,7,1,15054 
2,7,10,23,4,1,17042 
2,7,10,23,14,1,07105 
2,7,10,24,3,1,05131 
2,7,10,25,7,1,04001 
2,7,10,26,7,1,15054 
2,7,10,27,3,1,16136 
2,7,10,27,10,1,07022 
2,7,10,29,3,1,16136 
2,7,10,29,14,1,07105 
2,7,10,31,3,1,21092 
2,7,10,32,13,1,12002 
2,7,10,33,3,1,03084 
2,7,11,12,3,1,05131 
2,7,11,12,7,1,05062 
2,7,11,12,8,1,03022 
2,7,11,13,11,1,08076 
2,7,11,14,3,1,20042 
2,7,11,14,8,1,03022 
2,7,11,15,12,1,18127 
2,7,11,16,6,1,09027 
2,7,11,17,16,1,12135 
2,7,11,18,11,1,08076 
2,7,11,19,4,1,09089 
2,7,11,20,7,1,05062 
2,7,11,21,6,1,06024 
2,7,11,23,7,1,05062 
2,7,11,24,3,1,05131 
2,7,11,27,6,2,09027 06024 
2,7,11,27,16,1,17151 
2,7,11,31,3,1,20042 
2,7,11,32,4,1,09089 
2,7,11,32,6,1,09027 
2,7,11,32,8,1,03022 
2,7,12,13,11,1,09130 
2,7,12,14,8,1,03022 
2,7,12,16,7,1,20014 
2,7,12,17,10,1,19127 
2,7,12,18,12,1,08064 
2,7,12,20,7,1,05062 
2,7,12,23,7,1,05062 
2,7,12,24,3,1,05131 
2,7,12,24,10,1,19127 
2,7,12,30,11,1,09130 
2,7,12,31,3,1,21092 
2,7,12,31,5,1,04044 
2,7,12,32,5,1,04044 
2,7,12,32,8,1,03022 
2,7,13,16,3,1,09016 
2,7,13,16,16,1,04073 
2,7,13,18,11,1,08076 
2,7,13,20,3,1,09016 
2,7,13,20,6,1,13068 
2,7,13,20,14,1,04034 
2,7,13,21,8,1,14016 
2,7,13,23,12,1,21089 
2,7,13,23,15,1,12134 
2,7,13,23,16,1,04073 
2,7,13,24,8,1,14016 
2,7,13,24,12,1,21089 
2,7,13,25,6,1,13068 
2,7,13,27,6,1,13068 
2,7,13,27,14,1,04034 
2,7,13,28,16,1,04073 
2,7,13,30,6,1,12072 
2,7,13,30,11,1,09130 
2,7,13,30,14,1,04034 
2,7,13,33,3,1,09016 
2,7,14,15,4,1,16111 
2,7,14,15,15,1,09111 
2,7,14,16,5,1,11022 
2,7,14,16,14,1,14029 
2,7,14,17,5,1,11022 
2,7,14,18,1,1,08090 
2,7,14,18,5,1,18027 
2,7,14,18,8,1,09092 
2,7,14,18,13,1,16024 
2,7,14,19,1,1,08090 
2,7,14,21,5,1,11022 
2,7,14,21,14,1,14029 
2,7,14,24,1,1,08090 
2,7,14,25,15,1,09111 
2,7,14,28,5,1,18027 
2,7,14,29,3,1,08001 
2,7,14,29,14,1,14029 
2,7,14,31,3,1,20042 
2,7,14,31,8,1,09092 
2,7,14,31,13,1,16024 
2,7,14,32,4,1,16111 
2,7,14,32,8,1,03022 
2,7,15,17,14,1,03024 
2,7,15,19,3,1,05084 
2,7,15,20,3,1,05084 
2,7,15,20,4,1,20017 
2,7,15,20,5,1,22039 
2,7,15,20,7,1,13022 
2,7,15,21,16,1,10130 
2,7,15,22,14,1,03024 
2,7,15,24,3,1,07110 
2,7,15,25,15,1,09111 
2,7,15,26,10,1,03029 
2,7,15,27,4,1,20017 
2,7,15,28,3,1,07110 
2,7,15,29,10,1,03029 
2,7,15,30,14,1,03024 
2,7,15,31,16,1,10130 
2,7,15,32,4,1,16111 
2,7,15,32,10,1,03029 
2,7,16,17,5,1,11022 
2,7,16,20,3,1,09016 
2,7,16,21,5,1,11022 
2,7,16,21,14,1,14029 
2,7,16,22,2,1,14079 
2,7,16,23,16,1,04073 
2,7,16,25,9,1,10149 
2,7,16,27,2,1,14079 
2,7,16,27,6,1,09027 
2,7,16,28,2,1,14079 
2,7,16,28,16,1,04073 
2,7,16,29,14,1,14029 
2,7,16,30,9,1,10149 
2,7,16,32,6,1,09027 
2,7,16,33,3,1,09016 
2,7,17,20,2,1,08017 
2,7,17,21,1,1,11131 
2,7,17,21,5,1,11022 
2,7,17,21,11,1,12136 
2,7,17,21,16,1,18086 
2,7,17,22,2,1,08017 
2,7,17,22,14,1,03024 
2,7,17,22,15,1,21004 
2,7,17,23,14,1,07105 
2,7,17,23,16,1,18086 
2,7,17,24,10,1,19127 
2,7,17,25,1,1,11131 
2,7,17,26,16,1,18086 
2,7,17,27,16,1,06051 
2,7,17,28,11,1,12136 
2,7,17,29,11,1,18006 
2,7,17,29,14,1,07105 
2,7,17,30,12,1,10065 
2,7,17,30,14,1,03024 
2,7,17,30,16,1,06051 
2,7,17,32,12,1,10065 
2,7,17,33,3,1,03084 
2,7,18,19,1,1,08090 
2,7,18,23,6,1,10141 
2,7,18,24,1,1,08090 
2,7,18,27,6,1,10141 
2,7,18,27,10,1,07022 
2,7,18,28,5,1,18027 
2,7,18,31,8,1,09092 
2,7,18,31,13,1,16024 
2,7,19,20,3,1,05084 
2,7,19,24,1,1,08090 
2,7,19,26,14,1,07046 
2,7,19,26,16,1,16108 
2,7,19,32,4,1,09089 
2,7,20,21,13,1,22008 
2,7,20,22,2,1,08017 
2,7,20,23,7,1,05062 
2,7,20,23,10,1,05139 
2,7,20,25,6,1,13068 
2,7,20,27,3,1,16136 
2,7,20,27,4,2,20017 19021 
2,7,20,27,6,1,13068 
2,7,20,27,14,1,04034 
2,7,20,29,3,1,16136 
2,7,20,30,14,1,04034 
2,7,20,32,10,1,05139 
2,7,20,33,3,1,09016 
2,7,20,33,10,1,05139 
2,7,21,22,8,1,08154 
2,7,21,23,16,1,18086 
2,7,21,24,8,1,14016 
2,7,21,25,1,1,11131 
2,7,21,26,8,1,08154 
2,7,21,26,16,1,18086 
2,7,21,27,6,1,06024 
2,7,21,28,11,1,12136 
2,7,21,29,14,1,14029 
2,7,21,31,16,1,10130 
2,7,22,26,7,1,15054 
2,7,22,26,8,1,08154 
2,7,22,27,2,1,14079 
2,7,22,28,2,1,14079 
2,7,22,30,14,1,03024 
2,7,23,24,12,1,21089 
2,7,23,26,7,1,06145 
2,7,23,26,16,1,18086 
2,7,23,27,6,1,10141 
2,7,23,28,7,1,06145 
2,7,23,28,16,1,04073 
2,7,23,29,14,1,07105 
2,7,23,30,10,1,14114 
2,7,23,31,7,1,06145 
2,7,23,32,10,2,14114 05139 
2,7,23,33,10,2,14114 05139 
2,7,24,25,13,1,21009 
2,7,24,28,3,1,07110 
2,7,24,28,16,1,21040 
2,7,24,29,16,1,21040 
2,7,24,32,13,1,21009 
2,7,25,27,6,1,13068 
2,7,25,30,9,1,10149 
2,7,25,31,9,1,11080 
2,7,25,32,9,1,11080 
2,7,25,32,13,1,21009 
2,7,26,28,7,1,06145 
2,7,26,29,7,1,07052 
2,7,26,29,10,1,03029 
2,7,26,31,7,1,06145 
2,7,26,32,10,1,03029 
2,7,27,28,2,1,14079 
2,7,27,29,3,1,16136 
2,7,27,30,14,1,04034 
2,7,27,30,16,1,06051 
2,7,27,32,6,1,09027 
2,7,28,29,16,1,21040 
2,7,28,31,7,1,06145 
2,7,29,32,10,1,03029 
2,7,30,31,10,1,11134 
2,7,30,32,10,1,14114 
2,7,30,32,12,1,10065 
2,7,30,33,10,1,14114 
2,7,31,32,5,1,04044 
2,7,31,32,9,1,11080 
2,7,32,33,10,2,14114 05139 
2,8,9,10,5,1,14093 
2,8,9,14,7,1,15082 
2,8,9,15,14,1,17009 
2,8,9,16,7,1,16152 
2,8,9,17,11,1,18006 
2,8,9,18,10,1,07107 
2,8,9,20,5,1,14093 
2,8,9,20,7,1,16152 
2,8,9,22,7,1,16152 
2,8,9,24,10,1,07107 
2,8,9,28,7,1,15082 
2,8,9,28,10,1,07107 
2,8,9,29,5,1,14093 
2,8,9,29,11,1,18006 
2,8,9,29,14,1,17009 
2,8,9,30,7,1,15082 
2,8,10,11,13,1,19027 
2,8,10,12,1,1,16053 
2,8,10,12,3,1,21092 
2,8,10,12,7,2,20014 17065 
2,8,10,12,16,1,10016 
2,8,10,16,7,1,20014 
2,8,10,16,15,1,09105 
2,8,10,17,13,1,19027 
2,8,10,18,7,1,16014 
2,8,10,18,8,1,15119 
2,8,10,18,12,1,16135 
2,8,10,19,13,1,03043 
2,8,10,20,5,1,14093 
2,8,10,20,7,1,16014 
2,8,10,20,12,1,16135 
2,8,10,20,13,1,03043 
2,8,10,20,14,1,20013 
2,8,10,21,7,1,17065 
2,8,10,21,14,1,20013 
2,8,10,23,8,1,15119 
2,8,10,25,12,1,05049 
2,8,10,27,7,1,16014 
2,8,10,27,12,1,05049 
2,8,10,27,15,1,09105 
2,8,10,29,1,1,16053 
2,8,10,29,5,1,14093 
2,8,10,30,14,1,20013 
2,8,10,30,15,1,09105 
2,8,10,30,16,1,10016 
2,8,10,31,1,1,16053 
2,8,10,31,3,1,21092 
2,8,10,31,8,1,15119 
2,8,10,32,2,1,17047 
2,8,10,32,13,1,03043 
2,8,10,33,2,1,17047 
2,8,10,33,12,1,16135 
2,8,10,33,16,1,10016 
2,8,11,12,2,1,10124 
2,8,11,13,15,1,04068 
2,8,11,14,9,2,17117 13072 
2,8,11,14,15,1,08122 
2,8,11,15,13,1,04032 
2,8,11,16,14,1,06092 
2,8,11,17,9,1,20082 
2,8,11,17,13,1,19027 
2,8,11,17,16,1,12135 
2,8,11,19,9,1,13072 
2,8,11,19,15,1,08122 
2,8,11,20,14,1,06092 
2,8,11,21,9,2,20082 17117 
2,8,11,21,14,1,06092 
2,8,11,24,15,1,04068 
2,8,11,25,2,1,10124 
2,8,11,26,15,1,08122 
2,8,11,30,2,1,19010 
2,8,11,30,9,1,20082 
2,8,11,31,13,1,04032 
2,8,11,31,15,1,04068 
2,8,11,33,9,1,13072 
2,8,12,13,4,1,11033 
2,8,12,14,4,1,07104 
2,8,12,14,16,1,13085 
2,8,12,16,7,1,20014 
2,8,12,16,16,2,13085 09120 
2,8,12,18,4,1,09083 
2,8,12,19,4,1,11033 
2,8,12,20,4,1,07104 
2,8,12,21,7,1,17065 
2,8,12,24,4,1,09083 
2,8,12,25,2,1,10124 
2,8,12,26,14,1,20056 
2,8,12,28,4,1,09083 
2,8,12,29,1,1,16053 
2,8,12,29,4,1,11033 
2,8,12,30,16,2,10016 09120 
2,8,12,31,1,1,16053 
2,8,12,31,3,1,21092 
2,8,12,31,14,1,20056 
2,8,12,32,4,1,07104 
2,8,12,32,16,1,13085 
2,8,12,33,16,1,10016 
2,8,13,14,10,1,10012 
2,8,13,14,16,1,07072 
2,8,13,16,9,1,06126 
2,8,13,17,13,1,03010 
2,8,13,19,3,1,11061 
2,8,13,19,4,1,11033 
2,8,13,19,9,1,05126 
2,8,13,21,3,1,11061 
2,8,13,24,9,1,06126 
2,8,13,24,13,1,03010 
2,8,13,24,15,1,04068 
2,8,13,25,9,1,05126 
2,8,13,25,10,1,10012 
2,8,13,26,9,1,05126 
2,8,13,28,5,1,13018 
2,8,13,29,4,1,11033 
2,8,13,29,5,1,13018 
2,8,13,29,15,1,20052 
2,8,13,30,5,1,13018 
2,8,13,31,15,1,04068 
2,8,13,32,7,1,10056 
2,8,13,32,15,1,20052 
2,8,13,33,9,1,06126 
2,8,13,33,10,1,10012 
2,8,13,33,15,1,20052 
2,8,13,33,16,1,07072 
2,8,14,16,16,1,13085 
2,8,14,19,9,1,13072 
2,8,14,19,15,1,08122 
2,8,14,20,4,1,07104 
2,8,14,20,9,1,10077 
2,8,14,21,9,2,17117 10077 
2,8,14,22,4,1,19090 
2,8,14,23,6,1,21018 
2,8,14,24,9,1,10077 
2,8,14,25,6,1,21018 
2,8,14,25,10,1,10012 
2,8,14,26,15,1,08122 
2,8,14,28,7,1,15082 
2,8,14,30,7,1,15082 
2,8,14,32,4,1,07104 
2,8,14,32,6,1,21018 
2,8,14,32,16,1,13085 
2,8,14,33,9,1,13072 
2,8,14,33,10,1,10012 
2,8,14,33,16,1,07072 
2,8,15,16,3,1,20034 
2,8,15,16,10,1,08013 
2,8,15,17,16,1,16047 
2,8,15,18,3,1,10147 
2,8,15,19,11,1,10144 
2,8,15,21,11,1,10144 
2,8,15,22,10,1,08013 
2,8,15,22,16,1,16047 
2,8,15,24,3,1,10147 
2,8,15,26,3,1,20034 
2,8,15,26,16,1,10106 
2,8,15,28,10,1,08013 
2,8,15,29,14,1,17009 
2,8,15,29,16,1,10106 
2,8,15,30,3,1,10147 
2,8,15,31,13,1,04032 
2,8,15,32,3,1,20034 
2,8,16,19,5,1,07060 
2,8,16,19,11,1,15138 
2,8,16,20,7,1,16152 
2,8,16,20,14,1,06092 
2,8,16,21,14,1,06092 
2,8,16,22,7,1,16152 
2,8,16,22,10,1,08013 
2,8,16,24,9,1,06126 
2,8,16,24,11,1,15138 
2,8,16,25,9,1,10149 
2,8,16,26,3,1,20034 
2,8,16,27,15,1,09105 
2,8,16,28,10,1,08013 
2,8,16,29,5,1,07060 
2,8,16,30,9,1,10149 
2,8,16,30,15,1,09105 
2,8,16,30,16,1,09120 
2,8,16,32,3,1,20034 
2,8,16,32,16,1,13085 
2,8,16,33,9,1,06126 
2,8,17,20,2,1,14111 
2,8,17,21,9,1,20082 
2,8,17,21,11,1,12136 
2,8,17,22,2,1,14111 
2,8,17,22,15,1,21004 
2,8,17,22,16,1,16047 
2,8,17,23,13,1,03050 
2,8,17,24,13,2,03050 03010 
2,8,17,26,13,1,03050 
2,8,17,28,2,1,14111 
2,8,17,28,6,1,19123 
2,8,17,28,11,1,12136 
2,8,17,29,11,1,18006 
2,8,17,30,6,1,19123 
2,8,17,30,9,1,20082 
2,8,17,30,12,1,10065 
2,8,17,32,12,1,10065 
2,8,18,20,7,1,16014 
2,8,18,20,12,1,16135 
2,8,18,23,8,1,15119 
2,8,18,24,3,1,10147 
2,8,18,24,4,1,09083 
2,8,18,24,10,1,07107 
2,8,18,27,7,1,16014 
2,8,18,28,4,1,09083 
2,8,18,28,10,1,07107 
2,8,18,30,3,1,10147 
2,8,18,31,8,1,15119 
2,8,18,33,12,1,16135 
2,8,19,20,13,1,03043 
2,8,19,21,3,1,11061 
2,8,19,21,11,1,10144 
2,8,19,22,12,1,10026 
2,8,19,24,11,1,15138 
2,8,19,25,9,1,05126 
2,8,19,26,9,1,05126 
2,8,19,26,15,1,08122 
2,8,19,26,16,1,16108 
2,8,19,29,4,1,11033 
2,8,19,29,5,1,07060 
2,8,19,32,13,1,03043 
2,8,19,33,9,1,13072 
2,8,20,21,9,1,10077 
2,8,20,21,14,2,20013 06092 
2,8,20,22,2,1,14111 
2,8,20,22,7,1,16152 
2,8,20,23,7,1,10108 
2,8,20,24,7,1,10108 
2,8,20,24,9,2,10077 06108 
2,8,20,27,4,1,19021 
2,8,20,27,7,1,16014 
2,8,20,28,2,1,14111 
2,8,20,29,5,1,14093 
2,8,20,30,9,1,06108 
2,8,20,30,14,1,20013 
2,8,20,32,4,1,07104 
2,8,20,32,13,1,03043 
2,8,20,33,12,1,16135 
2,8,21,24,9,1,10077 
2,8,21,24,13,1,21039 
2,8,21,25,10,1,20097 
2,8,21,26,10,1,20097 
2,8,21,28,11,1,12136 
2,8,21,29,13,1,21039 
2,8,21,30,9,1,20082 
2,8,21,30,10,1,20097 
2,8,21,30,14,1,20013 
2,8,21,31,9,1,15010 
2,8,21,31,13,1,21039 
2,8,22,28,2,1,14111 
2,8,22,28,10,1,08013 
2,8,23,24,7,1,10108 
2,8,23,24,13,1,03050 
2,8,23,25,6,1,21018 
2,8,23,26,2,1,16078 
2,8,23,26,13,1,03050 
2,8,23,27,2,1,19107 
2,8,23,29,2,1,16078 
2,8,23,31,8,1,15119 
2,8,23,32,2,1,19107 
2,8,23,32,6,1,21018 
2,8,23,32,16,1,12034 
2,8,23,33,16,1,12034 
2,8,24,25,14,1,15067 
2,8,24,26,13,1,03050 
2,8,24,28,4,1,09083 
2,8,24,28,10,1,07107 
2,8,24,29,13,1,21039 
2,8,24,30,3,1,10147 
2,8,24,30,9,1,06108 
2,8,24,31,13,1,21039 
2,8,24,31,14,1,15067 
2,8,24,31,15,1,04068 
2,8,24,33,9,1,06126 
2,8,25,26,9,1,05126 
2,8,25,26,10,1,20097 
2,8,25,27,5,1,15085 
2,8,25,27,12,1,05049 
2,8,25,28,5,1,15085 
2,8,25,29,5,1,15085 
2,8,25,29,6,1,16098 
2,8,25,30,9,1,10149 
2,8,25,30,10,1,20097 
2,8,25,31,6,1,16098 
2,8,25,31,14,1,15067 
2,8,25,32,6,2,21018 16098 
2,8,25,33,10,1,10012 
2,8,26,27,16,1,04035 
2,8,26,29,2,1,16078 
2,8,26,29,7,1,07052 
2,8,26,29,8,1,17006 
2,8,26,29,14,1,13093 
2,8,26,29,16,1,10106 
2,8,26,30,10,1,20097 
2,8,26,30,16,1,04035 
2,8,26,31,14,2,20056 13093 
2,8,26,32,3,1,20034 
2,8,26,32,16,1,04035 
2,8,26,33,8,1,17006 
2,8,27,28,5,1,15085 
2,8,27,29,5,1,15085 
2,8,27,30,15,1,09105 
2,8,27,30,16,1,04035 
2,8,27,32,2,1,19107 
2,8,27,32,16,1,04035 
2,8,28,29,5,2,15085 13018 
2,8,28,30,5,1,13018 
2,8,28,30,6,2,19123 04018 
2,8,28,30,7,1,15082 
2,8,29,30,5,1,13018 
2,8,29,31,1,1,16053 
2,8,29,31,6,1,16098 
2,8,29,31,13,1,21039 
2,8,29,31,14,1,13093 
